Description,Image,Gender,Specifications
Anti Odour Sports T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/24947284/2023/9/29/37723cab-6527-465c-9dcc-28cc5d06c1f81696004357416TechnosportMenBlueAntiOdourAppliqueSlimFitT-shirt1.jpg",men,"{'Fabric': 'Polyester', 'Fit': 'Slim Fit', 'Length': 'Regular', 'Main Trend': 'Colourblocked', 'Multipack Set': 'Single', 'Neck': 'Round Neck', 'Number of Items': '1', 'Occasion': 'Sports'}"
Raw Edge Slim Fit T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/29344364/2024/5/3/ba8f74ae-2191-474a-9bc4-a0c271e83e091714748177101GreenfibreMenPrintedPoloCollarTropicalRawEdgeSlimFitT-shirt1.jpg",men,"{'Closure': 'Button', 'Fabric': 'Cotton', 'Fit': 'Slim Fit', 'Length': 'Regular', 'Main Trend': 'Tropical', 'Multipack Set': 'Single', 'Neck': 'Polo Collar', 'Number of Items': '1'}"
Men Polo Collar Applique T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/17990062/2022/4/22/a92bf74c-5617-4d3a-a9c6-88a00bfec9571650624613826maxMenWhitePoloCollarAppliqueT-shirt1.jpg",men,"{'Fabric': 'Cotton', 'Fit': 'Regular Fit', 'Length': 'Regular', 'Main Trend': 'New Basics', 'Multipack Set': 'Single', 'Neck': 'Polo Collar', 'Occasion': 'Casual', 'Pattern': 'Solid'}"
Men Pure Cotton T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/11487320/2024/1/30/a4392c4f-909c-462d-8bd8-22721977e1fd1706615465060-Nautica-Men-Striped-Pure-Cotton-Round-Neck-T-shirt-361170661-1.jpg",men,"{'Fabric': 'Pure Cotton', 'Fit': 'Regular Fit', 'Length': 'Regular', 'Main Trend': 'New Basics', 'Multipack Set': 'Single', 'Neck': 'Round Neck', 'Occasion': 'Casual', 'Pattern': 'Striped'}"
Men Printed T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/28927604/2024/4/13/db0999b8-fd5b-49bf-9b03-bbd70fcbc62b1713016141117Tshirts1.jpg",men,"{'Fit': 'Regular Fit', 'Length': 'Longline', 'Main Trend': 'Typography or Slogan Print', 'Multipack Set': 'Single', 'Neck': 'Round Neck', 'Number of Items': '1', 'Occasion': 'Casual', 'Package Contains': '1 t-shirt'}"
Men Self Design T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2024/AUGUST/29/7CaLFWlO_91f618b60aa54ecab1d156769d564bcc.jpg",men,"{'Contact Brand or Retailer for pre-sales product queries': 'na', 'Fabric': 'Cotton', 'Fit': 'Regular Fit', 'Length': 'Regular', 'Main Trend': 'New Basics', 'Multipack Set': 'Single', 'Neck': 'Polo Collar', 'Number of Items': '1'}"
Henley Neck Cotton T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/28611452/2024/4/1/14498e50-1ab2-4598-861a-b8c16aa3693c1711975067286PowerlookMenHenleyNeckPocketsT-shirt1.jpg",men,"{'Fabric': 'Cotton', 'Fit': 'Regular Fit', 'Length': 'Regular', 'Main Trend': 'Nautical', 'Multipack Set': 'Single', 'Neck': 'Henley Neck', 'Number of Items': '1', 'Occasion': 'Casual'}"
Printed Pure Cotton T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/22489094/2023/5/26/2e4904c1-56e6-4c72-a6e6-c767b145c49e1685104304427-Being-Human-Tropical-Printed-Pure-Cotton-T-shirt-29616851043-1.jpg",men,"{'Fabric': 'Pure Cotton', 'Fit': 'Regular Fit', 'Length': 'Regular', 'Main Trend': 'Tropical', 'Multipack Set': 'Single', 'Neck': 'Round Neck', 'Occasion': 'Casual', 'Pattern': 'Printed'}"
Men Printed T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2024/SEPTEMBER/9/TmcnUAuJ_44c47461ddf64f4faab4bb38a88bc88f.jpg",men,"{'Fabric': 'Cotton', 'Fit': 'Regular Fit', 'Length': 'Regular', 'Main Trend': 'Typography or Slogan Print', 'Multipack Set': 'Single', 'Neck': 'Round Neck', 'Number of Items': '1', 'Occasion': 'Casual'}"
Men Oversized Dyed T-Shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/30575840/2024/8/29/64a079c5-c62c-46b0-a5aa-bec4149d92241724908210475-Powerlook-Men-Dyed-Round-Neck-Oversized-T-Shirt-924172490820-2.jpg",men,"{'Care for me': 'Follow the garment wash care label\nCan be tumble dried in a cool setting if machine washed\nPrevent static build-up by drying while damp\nUse low heat to iron', 'Contact Brand or Retailer for pre-sales product queries': 'na', 'Fabric': 'Polyester', 'Fit': 'Oversized', 'Length': 'Regular', 'Main Trend': 'Tie and Dye', 'Multipack Set': 'Single', 'Neck': 'Round Neck'}"
Unisex Printed T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/29594114/2024/5/16/ad243828-a346-4515-a2bb-ab460ed671ca1715863602640AeroArmourUnisexTypographyPrintedT-shirt1.jpg",men,"{'Fabric': 'Cotton', 'Fit': 'Regular Fit', 'Length': 'Regular', 'Main Trend': 'Typography or Slogan Print', 'Multipack Set': 'Single', 'Neck': 'Round Neck', 'Number of Items': '1', 'Occasion': 'Casual'}"
Typography Print T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/8878383/2019/3/22/d9ec9dde-655b-4bbb-bbdc-ff197d803ebc1553231528548-HRX-by-Hrithik-Roshan-Men-Tshirts-1501553231527908-1.jpg",men,"{'Fabric 2': 'Cotton', 'Fit': 'Regular Fit', 'Length': 'Regular', 'Main Trend': 'Placement Print', 'Multipack Set': 'Single', 'Neck': 'Round Neck', 'Occasion': 'Sports', 'Pattern': 'Printed'}"
Polo Collar T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2024/SEPTEMBER/17/7n8wLqtc_cd9c03f162a346bf96470ffaaa77e9ce.jpg",men,"{'Closure': 'Button', 'Fabric': 'Cotton', 'Fit': 'Regular Fit', 'Length': 'Regular', 'Main Trend': 'New Basics', 'Multipack Set': 'Single', 'Neck': 'Polo Collar', 'Number of Items': '1'}"
Pure Cotton Slim Fit T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2024/AUGUST/26/SbTL9ahc_5d7d30b6fe2e43e78cc15a4a9b994661.jpg",men,"{'Fabric': 'Pure Cotton', 'Fit': 'Slim Fit', 'Length': 'Regular', 'Main Trend': 'Typography or Slogan Print', 'Multipack Set': 'Single', 'Neck': 'Round Neck', 'Number of Items': '1', 'Occasion': 'Casual'}"
Men UPF50 Slim Fit T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2024/SEPTEMBER/23/lFIXuhmn_0c47e72aa85a47198c13141d4069877d.jpg",men,"{'Care for me': 'Follow the garment wash care label\nCan be tumble dried in a cool setting if machine washed\nPrevent static build-up by drying while damp\nUse low heat to iron', 'Fabric': 'Polyester', 'Fit': 'Slim Fit', 'Length': 'Regular', 'Main Trend': 'New Basics', 'Multipack Set': 'Single', 'Neck': 'Round Neck', 'Number of Items': '1'}"
Men Polo Collar Cotton T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/18217912/2022/6/2/6b81bf71-7fc4-4f3c-ac4a-3b52a29d7f4c1654166218335-Louis-Philippe-Men-Turquoise-Blue-Polo-Collar-Pure-Cotton-T--1.jpg",men,"{'Closure': 'Button', 'Fabric': 'Pure Cotton', 'Fit': 'Regular Fit', 'Length': 'Regular', 'Main Trend': 'New Basics', 'Multipack Set': 'Single', 'Neck': 'Polo Collar', 'Occasion': 'Casual'}"
Typography Print Gym T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/30390908/2024/9/19/db2ee97f-6657-41aa-942f-6d94832cbeb91726735539190-HRX-by-Hrithik-Roshan-Men-Tshirts-1381726735538797-1.jpg",men,"{'Fabric': 'Cotton', 'Fabric 2': 'Polyester', 'Fit': 'Regular Fit', 'Length': 'Regular', 'Main Trend': 'Typography or Slogan Print', 'Multipack Set': 'Single', 'Neck': 'Round Neck', 'Number of Items': '1'}"
Men Polo Collar Tshirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/29449908/2024/5/9/d4178039-bd7d-43db-b048-801fe656afdb1715256459834KappaMenPoloCollarT-shirt1.jpg",men,"{'Fabric': 'Cotton', 'Fit': 'Regular Fit', 'Length': 'Regular', 'Main Trend': 'New Basics', 'Multipack Set': 'Single', 'Neck': 'Polo Collar', 'Number of Items': '1', 'Occasion': 'Casual'}"
Men Navy Blue Printed T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2024/SEPTEMBER/13/O4uBk8JE_788797222fdf47d3bd2ea17fba88c73b.jpg",men,"{'Fabric': 'Cotton', 'Fit': 'Regular Fit', 'Length': 'Regular', 'Main Trend': 'Graphic Print Others', 'Multipack Set': 'Single', 'Neck': 'Round Neck', 'Occasion': 'Casual', 'Pattern': 'Printed'}"
Men Solid T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2024/SEPTEMBER/9/wJrk7uc6_e8f2c176285f42c8a815a2be5da90728.jpg",men,"{'Fabric': 'Cotton', 'Fit': 'Regular Fit', 'Length': 'Regular', 'Main Trend': 'New Basics', 'Multipack Set': 'Single', 'Neck': 'Round Neck', 'Number of Items': '1', 'Occasion': 'Casual'}"
Printed Oversized T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/26259380/2023/12/5/36557522-f5e0-4664-93ef-61ca19b56a3a1701799993909ManiacMenBrownPrintedPoloCollarT-shirt1.jpg",men,"{'Fabric': 'Cotton', 'Fabric 2': 'Cotton', 'Fabric 3': 'Cotton', 'Fit': 'Oversized', 'Length': 'Regular', 'Main Trend': 'Typography or Slogan Print', 'Multipack Set': 'Single', 'Neck': 'Polo Collar'}"
Oversized Printed T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/26858810/2024/3/19/038d09b0-220e-488d-8707-d0b6c1b769991710836863241-NOBERO-Graphic-Printed-Oversized-T-shirt-6021710836863167-7.jpg",men,"{'Fabric': 'Cotton', 'Fit': 'Oversized', 'Length': 'Regular', 'Main Trend': 'New Basics', 'Multipack Set': 'Single', 'Neck': 'Round Neck', 'Number of Items': '1', 'Occasion': 'Casual'}"
Printed Oversize Cotton T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/22210840/2024/4/5/3ca79529-da47-414d-812c-1c002a6b955f1712314053133-Bewakoof--Graphic-Printed-Oversize-Cotton-T-shirt-1781712314-11.jpg",men,"{'Fabric': 'Cotton', 'Fit': 'Oversized', 'Length': 'Regular', 'Main Trend': 'Graphic Print Others', 'Multipack Set': 'Single', 'Neck': 'Round Neck', 'Number of Items': '1', 'Occasion': 'Casual'}"
Men Printed T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2024/SEPTEMBER/6/BUMhH7S8_1c01343609344acab4ad319065cee34d.jpg",men,"{'Fabric': 'Cotton', 'Fit': 'Regular Fit', 'Length': 'Regular', 'Main Trend': 'Typography or Slogan Print', 'Multipack Set': 'Single', 'Neck': 'Round Neck', 'Number of Items': '1', 'Occasion': 'Casual'}"
Polo Collar Slim Fit T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/29344396/2024/5/3/2e159c8a-38e1-41db-997f-f9131c9063a01714748179118GreenfibreMenStripedPoloCollarPocketsSlimFitT-shirt1.jpg",men,"{'Fabric': 'Cotton', 'Fit': 'Slim Fit', 'Length': 'Regular', 'Main Trend': 'Multi or Variegated Stripes', 'Multipack Set': 'Single', 'Neck': 'Polo Collar', 'Number of Items': '1', 'Occasion': 'Casual'}"
Self Striped Polo T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/29371130/2024/8/24/935421c0-8759-48f8-aa01-f013cf331c991724491439974-Roadster-Men-Tshirts-2831724491439473-1.jpg",men,"{'Fabric': 'Cotton', 'Fabric 2': 'Polyester', 'Fit': 'Regular Fit', 'Length': 'Regular', 'Main Trend': 'New Basics', 'Multipack Set': 'Single', 'Neck': 'Polo Collar', 'Number of Items': '1'}"
Solid Henley Neck Pure Cotton T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/12729770/2020/11/9/9a6f29e6-b7dd-4c4a-a851-68209c0b56d01604914845804UrbanoFashionSolidMenHenleyNeckBlackT-Shirt1.jpg",men,"{'Closure': 'Button', 'Fabric': 'Pure Cotton', 'Fit': 'Slim Fit', 'Length': 'Regular', 'Main Trend': 'New Basics', 'Multipack Set': 'Single', 'Neck': 'Henley Neck', 'Occasion': 'Casual'}"
Printed Slim Fit T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/23241768/2023/5/17/285a4a85-824c-436e-b427-fdf2987ced381684331650456SPYKARMenGreyFloralPrintedPoloCollarTropicalPocketsSlimFitT-1.jpg",men,"{'Closure': 'Button', 'Fabric': 'Cotton', 'Fit': 'Slim Fit', 'Length': 'Regular', 'Main Trend': 'Floral Print', 'Multipack Set': 'Single', 'Neck': 'Polo Collar', 'Occasion': 'Casual'}"
Colourblock Cotton Tank Top,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/22879688/2024/1/17/f28dd831-4727-4207-a05a-29c496014b941705488797389-DAMENSCH-Men-Colourblocked-Cotton-Tank-T-shirt-5331705488796-1.jpg",men,"{'Fabric': 'Cotton', 'Neck': 'Round Neck', 'Pattern': 'Colourblocked', 'Sleeve Length': 'Sleeveless', 'Sustainable': 'Regular', 'Type': 'Tank', 'Wash Care': 'Machine Wash'}"
Cotton Oversized T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/28916278/2024/4/13/0e2f69e7-3762-4454-9989-465fe47d06441713013315179ManiacMenStripedV-NeckPocketsT-shirt1.jpg",men,"{'Fabric': 'Cotton', 'Fit': 'Oversized', 'Length': 'Regular', 'Main Trend': 'Multi or Variegated Stripes', 'Multipack Set': 'Single', 'Neck': 'Round Neck', 'Number of Items': '1', 'Occasion': 'Casual'}"
Cotton Printed Polo T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/28607588/2024/9/23/cdc1f69f-64a4-45d2-8b5c-9b312082c0d51727091928628-Nautica-Men-Tshirts-7451727091928260-1.jpg",men,"{'Closure': 'Button', 'Fabric': 'Pure Cotton', 'Fit': 'Regular Fit', 'Length': 'Regular', 'Main Trend': 'Geometric Print', 'Multipack Set': 'Single', 'Neck': 'Polo Collar', 'Number of Items': '1'}"
Men T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/26678840/2024/1/8/592eb3ce-08ff-4c4b-8fde-75e1a0b606931704707340131-Roadster-Men-Tshirts-1111704707339719-1.jpg",men,"{'Fabric': 'Cotton', 'Fabric 2': 'Polyester', 'Fit': 'Regular Fit', 'Length': 'Regular', 'Main Trend': 'New Basics', 'Multipack Set': 'Single', 'Neck': 'Round Neck', 'Number of Items': '1'}"
Oversized Cotton T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/24014332/2023/7/14/d8e4cf42-f017-4d05-90ea-641ea907e6271689275721432BULLMERMenGreenV-NeckPocketsT-shirt1.jpg",men,"{'Fabric': 'Cotton', 'Fit': 'Oversized', 'Length': 'Regular', 'Main Trend': 'New Basics', 'Multipack Set': 'Single', 'Neck': 'Round Neck', 'Number of Items': '1', 'Occasion': 'Casual'}"
Pure Cotton Polo T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/30647769/2024/9/2/794b3061-6238-437e-9041-7b9f6503b9471725269528587-Louis-Philippe-Men-Tshirts-5711725269528197-1.jpg",men,"{'Closure': 'Button', 'Fabric': 'Pure Cotton', 'Fit': 'Regular Fit', 'Length': 'Regular', 'Main Trend': 'New Basics', 'Multipack Set': 'Single', 'Neck': 'Polo Collar', 'Number of Items': '1'}"
Printed Oversized T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/30024040/2024/9/25/dbd4e64e-d32a-4b30-b31b-856f0927adb81727261773864-Kook-N-Keech-Street-Cool-Vibes-Printed-Oversized-T-shirt-840-1.jpg",men,"{'Fabric': 'Pure Cotton', 'Fit': 'Oversized', 'Length': 'Regular', 'Main Trend': 'Typography or Slogan Print', 'Multipack Set': 'Single', 'Neck': 'Round Neck', 'Number of Items': '1', 'Occasion': 'Casual'}"
Solid Pure Cotton T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/18346716/2022/5/27/329097a5-25fd-4e37-a291-3bf837e43ff31653641688892-Roadster-Men-Tshirts-2181653641688404-1.jpg",men,"{'Fabric': 'Pure Cotton', 'Fit': 'Regular Fit', 'Length': 'Regular', 'Main Trend': 'New Basics', 'Multipack Set': 'Single', 'Neck': 'Round Neck', 'Occasion': 'Casual', 'Pattern': 'Solid'}"
Self Designed Cotton T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/23613014/2023/6/13/18e39188-e3a7-4696-85cd-b432e59a7d801686640661387VanHeusenMenPurpleMandarinCollarT-shirt1.jpg",men,"{'Fabric': 'Cotton', 'Fit': 'Regular Fit', 'Length': 'Regular', 'Main Trend': 'Micro or Ditsy Print', 'Multipack Set': 'Single', 'Neck': 'Mandarin Collar', 'Number of Items': '1', 'Occasion': 'Casual'}"
Cotton Slim Fit T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/25834806/2024/3/7/cfb54fe6-d226-4a4c-91ae-5876316e9e131709797365649-US-Polo-Assn-Denim-Co-Men-Tshirts-3961709797365317-1.jpg",men,"{'Fabric': 'Pure Cotton', 'Fit': 'Slim Fit', 'Length': 'Regular', 'Main Trend': 'Graphic Print Others', 'Multipack Set': 'Single', 'Neck': 'Round Neck', 'Number of Items': '1', 'Occasion': 'Casual'}"
Slim Fit Pure Cotton T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/27853382/2024/2/25/6139a556-f357-4e59-ac0d-abc6511630091708864888773JackJonesMenAppliqueSlimFitT-shirt1.jpg",men,"{'Fabric': 'Cotton', 'Fit': 'Slim Fit', 'Length': 'Regular', 'Main Trend': 'New Basics', 'Multipack Set': 'Single', 'Neck': 'Round Neck', 'Number of Items': '1', 'Occasion': 'Casual'}"
Polo Collar Pure Cotton Tshirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/24314800/2023/8/2/2dbeb1fc-d02e-4399-a6d3-aa584484d4d81690981443846Tshirts7.jpg",men,"{'Fabric': 'Cotton', 'Fabric 2': 'Cotton', 'Fit': 'Regular Fit', 'Length': 'Regular', 'Main Trend': 'Knits', 'Multipack Set': 'Single', 'Neck': 'Polo Collar', 'Number of Items': '1'}"
Raw Edge Neckline Tshirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/26736780/2023/12/31/537ca358-e8be-4a07-a3c1-71280bb8c8aa1703995098785RoadsterShortSleevesTshirts1.jpg",men,"{'Fabric': 'Cotton', 'Fabric 2': 'Polyester', 'Fit': 'Regular Fit', 'Length': 'Regular', 'Main Trend': 'New Basics', 'Multipack Set': 'Single', 'Neck': 'Scoop Neck', 'Number of Items': '1'}"
Printed Round Neck Pure Cotton T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/13708076/2021/4/1/aac44588-241c-4c3b-a154-9580aea621f81617275742558-WROGN-Men-Tshirts-2011617275741860-1.jpg",men,"{'Fabric': 'Pure Cotton', 'Fit': 'Slim Fit', 'Length': 'Regular', 'Main Trend': 'Typography or Slogan Print', 'Multipack Set': 'Single', 'Neck': 'Round Neck', 'Occasion': 'Casual', 'Pattern': 'Printed'}"
Colourblocked Cotton T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/26692208/2023/12/27/ef1af21a-fe86-4b1c-9688-efc240fddf441703692788940AllenSollyMenRedColourblockedPoloCollarT-shirt1.jpg",men,"{'Closure': 'Button', 'Fabric': 'Cotton', 'Fit': 'Regular Fit', 'Length': 'Regular', 'Main Trend': 'Colourblocked', 'Multipack Set': 'Single', 'Neck': 'Polo Collar', 'Number of Items': '1'}"
Lifestyle Typographic Pure Cotton T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/11930074/2020/7/9/90b6e967-8c28-40a8-bef1-0e69927251ce1594292851158-HRX-by-Hrithik-Roshan-Men-Tshirts-5261594292849871-1.jpg",men,"{'Fabric': 'Pure Cotton', 'Fit': 'Regular Fit', 'Length': 'Regular', 'Multipack Set': 'Single', 'Neck': 'Round Neck', 'Occasion': 'Sports', 'Pattern': 'Printed', 'Pattern Coverage': 'Chest'}"
Men Ribbed Innerwear Vest,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/11443950/2024/2/5/39773ef0-fe44-4c4d-8448-3feafc6286361707122880625-Jockey-Men-Super-Combed-Cotton-Rib-Round-Neck-Muscle-Vest-99-1.jpg",men,"{'Fabric': 'Cotton', 'Fit': 'Regular Fit', 'Length': 'Regular', 'Main Trend': 'New Basics', 'Multipack Set': 'Single', 'Neck': 'Round Neck', 'Number of Items': '1', 'Occasion': 'Sports'}"
Henley Neck Slim Fit T-Shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/24575548/2023/8/21/b6f0f2a9-d2ec-45fe-88c8-37d53b23b1ae1692620236982JackJonesMenWhiteHenleyNeckPocketsSlimFitT-shirt1.jpg",men,"{'Closure': 'Button', 'Fabric': 'Cotton', 'Fabric 2': 'Polyester', 'Fit': 'Slim Fit', 'Length': 'Regular', 'Main Trend': 'New Basics', 'Multipack Set': 'Single', 'Neck': 'Henley Neck'}"
Printed Pure Cotton Oversized T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2024/SEPTEMBER/13/MGmjQbjt_49849a4c14884158867c1f2549906501.jpg",men,"{'Fabric': 'Pure Cotton', 'Fit': 'Oversized', 'Length': 'Regular', 'Main Trend': 'Graphic Print Others', 'Multipack Set': 'Single', 'Neck': 'Round Neck', 'Number of Items': '1', 'Occasion': 'Casual'}"
Men Typography T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/28137930/2024/5/21/949cb890-27a7-452b-b4e6-ded28e3079a51716266033703-NOBERO-Men-Typography-T-shirt-9271716266033629-6.jpg",men,"{'Fabric': 'Cotton', 'Fit': 'Regular Fit', 'Length': 'Regular', 'Main Trend': 'Typography or Slogan Print', 'Multipack Set': 'Single', 'Neck': 'Round Neck', 'Number of Items': '1', 'Occasion': 'Casual'}"
Printed Polo Collar T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2024/AUGUST/26/1bAI6MtV_051f5b7429b04db2b868f9a61bfe4ac1.jpg",men,"{'Closure': 'Button', 'Fabric': 'Cotton', 'Fabric 2': 'Polyester', 'Fit': 'Regular Fit', 'Length': 'Regular', 'Main Trend': 'Typography or Slogan Print', 'Multipack Set': 'Single', 'Neck': 'Polo Collar'}"
Built Different Print T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/28277898/2024/3/14/b5a0ed33-522b-4fee-9738-22fb4afb9b8d1710424394682BuiltDifferentPrintT-shirt1.jpg",men,"{'Fabric': 'Cotton', 'Fabric 2': 'Polyester', 'Fit': 'Regular Fit', 'Length': 'Regular', 'Main Trend': 'Typography or Slogan Print', 'Multipack Set': 'Single', 'Neck': 'Round Neck', 'Number of Items': '1'}"
Pure Cotton Oversized T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/28117674/2024/7/31/1d9ba8ec-9982-4a45-9192-73a493ad17491722427698735-Kook-N-Keech-Men-Tshirts-7481722427698345-1.jpg",men,"{'Character': 'Rick & Morty', 'Fabric': 'Pure Cotton', 'Fit': 'Oversized', 'Length': 'Regular', 'Main Trend': 'Typography or Slogan Print', 'Multipack Set': 'Single', 'Neck': 'Round Neck', 'Number of Items': '1'}"
Raw Edge Slim Fit T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/29344364/2024/5/3/ba8f74ae-2191-474a-9bc4-a0c271e83e091714748177101GreenfibreMenPrintedPoloCollarTropicalRawEdgeSlimFitT-shirt1.jpg",men,"{'Closure': 'Button', 'Fabric': 'Cotton', 'Fit': 'Slim Fit', 'Length': 'Regular', 'Main Trend': 'Tropical', 'Multipack Set': 'Single', 'Neck': 'Polo Collar', 'Number of Items': '1'}"
